regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
native,0.225,0.8682692307692307,2.0394230769230766,0.2759855769230769,0.025,False
native,0.225,0.8682692307692307,2.0596153846153844,0.2764903846153846,0.025,False
native,0.225,0.8682692307692307,2.0798076923076922,0.27699519230769226,0.025,False
native,0.225,0.8682692307692307,2.0999999999999996,0.27749999999999997,0.025,False
native,0.225,0.8682692307692307,2.1201923076923075,0.2780048076923077,0.025,False
native,0.225,0.8682692307692307,2.1403846153846153,0.2785096153846154,0.025,False
native,0.225,0.8682692307692307,2.1605769230769227,0.28950721153846154,0.0125,False
native,0.225,0.8682692307692307,2.1807692307692306,0.28975961538461537,0.0125,False
native,0.225,0.8682692307692307,2.2009615384615384,0.29001201923076925,0.0125,False
native,0.225,0.8682692307692307,2.221153846153846,0.2902644230769231,0.0125,False
native,0.225,0.8682692307692307,2.2413461538461537,0.2905168269230769,0.0125,False
native,0.225,0.8682692307692307,2.2615384615384615,0.28125,0.0,False
native,0.225,0.8682692307692307,2.281730769230769,0.28125,0.0,False
native,0.225,0.8682692307692307,2.3019230769230767,0.28125,0.0,False
native,0.225,0.8682692307692307,2.322115384615384,0.28125,0.0,False
native,0.225,0.8682692307692307,2.342307692307692,0.28125,0.0,False
native,0.225,0.8682692307692307,2.3625,0.28125,0.0,False
native,0.225,0.8682692307692307,2.382692307692307,0.28125,0.0,False
native,0.225,0.8682692307692307,2.402884615384615,0.28125,0.0,False
native,0.225,0.8682692307692307,2.423076923076923,0.28125,0.0,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.0,0.0,1.0,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.025485436893203883,0.024876272791854143,0.9760975609756098,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.050970873786407765,0.03391427894861474,0.6653658536585366,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.07645631067961164,0.03990646459862656,0.521951219512195,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.10194174757281553,0.043461993843239406,0.4263414634146341,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.12742718446601942,0.05432749230404925,0.4263414634146341,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.1529126213592233,0.06519299076485909,0.4263414634146341,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.1783980582524272,0.06753019180677246,0.37853658536585366,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.20388349514563106,0.07717736206488279,0.37853658536585366,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.22936893203883493,0.08682453232299313,0.37853658536585366,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.25485436893203883,0.10714395158963422,0.3544660791145727,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.2803398058252427,0.1161776744796901,0.3544660791145727,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.3058252427184466,0.11059145893735185,0.3066612010657922,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.33131067961165045,0.11840685362470822,0.3066612010657922,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.3567961165048544,0.13444070784837736,0.28259069481451116,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.38228155339805825,0.14164265516767918,0.28259069481451116,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.4077669902912621,0.14884460248698103,0.28259069481451116,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.433252427184466,0.1560465498062829,0.28259069481451116,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.45873786407766987,0.1632484971255848,0.28259069481451116,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.4842233009708738,0.18717578506657223,0.2824226275876204,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.5097087378640777,0.21109450647415015,0.28225456036072966,True
